,id,prediction,pred_score,conversation_id,root,speaker,text,turnNumber,politeness_label,politeness_label_name,annotation_status
422054,acs-4f49f600-f5e3-4480-b00a-f1a7e9bdb1f3,1,0.9814312024245878,acs-8c4cce89-eead-4e60-a4fd-f45ed01d9780-1,acs-8c4cce89-eead-4e60-a4fd-f45ed01d9780-1,agent,"Wonderful! Thank you for reaching out to us, we are always here to help you. Have a nice day!",13,3,polite,annotated
422055,acs-4f49f600-f5e3-4480-b00a-f1a7e9bdb1f3,1,0.9814312024245878,acs-8c4cce89-eead-4e60-a4fd-f45ed01d9780-2,acs-8c4cce89-eead-4e60-a4fd-f45ed01d9780-2,agent,"Wonderful! Thank you for reaching out to us, we are always here to help you. Have a nice day!",13,3,polite,annotated
422056,acs-a8f758fa-29d8-47b2-9355-7fcd4aede51c,1,0.9814312024245878,acs-82f65ef5-321e-401d-aca1-1eb128f16f3a-1,acs-82f65ef5-321e-401d-aca1-1eb128f16f3a-1,agent,"Thanks for sharing your details. We have three cable data plans: 1 GB, 5 GB and 10 GB, which one you'd like to buy?",5,2,somewhat_polite,annotated
422057,acs-a8f758fa-29d8-47b2-9355-7fcd4aede51c,1,0.9814312024245878,acs-82f65ef5-321e-401d-aca1-1eb128f16f3a-2,acs-82f65ef5-321e-401d-aca1-1eb128f16f3a-2,agent,"Thanks for sharing your details. We have three cable data plans: 1 GB, 5 GB and 10 GB, which one you'd like to buy?",5,2,somewhat_polite,annotated
422058,acs-768ac3a0-a511-4d2a-a139-66474527a23e,1,0.9814312024245878,acs-a230b715-785f-4df6-96eb-e4970394c69c-1,acs-a230b715-785f-4df6-96eb-e4970394c69c-1,agent,"Thank you! Which among these data plans are you interested in. We have 1 GB which costs $3, 5 GB will charge you $5 and 10 GB is for $ 7. ",5,2,somewhat_polite,annotated
422059,acs-3813adc5-f83e-46cc-9d6a-26231dcd6aa4,1,0.9814312024245878,acs-61c79a9c-9316-42fa-952c-0634a05d8646-1,acs-61c79a9c-9316-42fa-952c-0634a05d8646-1,agent,"Wonderful! Thank you for reaching out to us, we are always here to help you. Have a nice day!",13,3,polite,annotated
422060,acs-3813adc5-f83e-46cc-9d6a-26231dcd6aa4,1,0.9814312024245878,acs-61c79a9c-9316-42fa-952c-0634a05d8646-2,acs-61c79a9c-9316-42fa-952c-0634a05d8646-2,agent,"Wonderful! Thank you for reaching out to us, we are always here to help you. Have a nice day!",13,3,polite,annotated
422061,acs-23f8c22e-75ac-469b-b10d-4a0fee3c2e18,1,0.9814312024245878,acs-e9c92891-1c20-428f-8139-1837470b8a0a-1,acs-e9c92891-1c20-428f-8139-1837470b8a0a-1,agent,"Thanks for sharing your details. We have three Internet data plans: 1 GB, 5 GB and 10 GB, which one you'd like to buy? ",8,2,somewhat_polite,annotated
422062,acs-23f8c22e-75ac-469b-b10d-4a0fee3c2e18,1,0.9814312024245878,acs-e9c92891-1c20-428f-8139-1837470b8a0a-2,acs-e9c92891-1c20-428f-8139-1837470b8a0a-2,agent,"Thanks for sharing your details. We have three Internet data plans: 1 GB, 5 GB and 10 GB, which one you'd like to buy? ",8,2,somewhat_polite,annotated
422063,acs-7c47dfa3-260a-43dd-b7fb-3157cd446441,1,0.9814312024245878,acs-412debf4-0c91-4f8b-924f-2c40badab5d4-1,acs-412debf4-0c91-4f8b-924f-2c40badab5d4-1,agent,"Thanks for sharing your details. We are currently offering 1 GB, 5 GB and 10 GB data plans. Which one you'd like to sign up for? ",6,2,somewhat_polite,annotated
422064,acs-7c47dfa3-260a-43dd-b7fb-3157cd446441,1,0.9814312024245878,acs-412debf4-0c91-4f8b-924f-2c40badab5d4-2,acs-412debf4-0c91-4f8b-924f-2c40badab5d4-2,agent,"Thanks for sharing your details. We are currently offering 1 GB, 5 GB and 10 GB data plans. Which one you'd like to sign up for? ",6,2,somewhat_polite,annotated
422065,acs-fc56e082-e6dc-42b2-977f-ab119d3bb524,1,0.9814312024245878,acs-cd096138-fc28-417a-a244-a499e854e2fd-1,acs-cd096138-fc28-417a-a244-a499e854e2fd-1,agent,"Thank you! Noted! Currently, we have 1 GB, 5 GB and 10 GB data plans available. which data plan you'd like to choose? ",5,2,somewhat_polite,annotated
422066,acs-fc56e082-e6dc-42b2-977f-ab119d3bb524,1,0.9814312024245878,acs-cd096138-fc28-417a-a244-a499e854e2fd-2,acs-cd096138-fc28-417a-a244-a499e854e2fd-2,agent,"Thank you! Noted! Currently, we have 1 GB, 5 GB and 10 GB data plans available. which data plan you'd like to choose? ",5,2,somewhat_polite,annotated
422067,acs-d8a1074e-4ffb-4c70-a528-cc673ae3b33a,1,0.9814312024245878,acs-aff36677-22f3-4e00-ba30-5d6560c4fb14-1,acs-aff36677-22f3-4e00-ba30-5d6560c4fb14-1,agent,Fantastic! Thank you for reaching out to us. Have a nice day. Bye.,14,3,polite,annotated
422068,acs-da8041eb-ec13-409d-b7cf-897b52579d40,1,0.9814312024245878,acs-014897fb-eeac-4eee-8fb2-7ce471ccc533-1,acs-014897fb-eeac-4eee-8fb2-7ce471ccc533-1,agent,"Thanks for sharing your details. Currently we have three data plans namely, 1 GB, 5 GB and 10 GB. which one you'd like to buy?",6,2,somewhat_polite,annotated
422069,acs-da8041eb-ec13-409d-b7cf-897b52579d40,1,0.9814312024245878,acs-014897fb-eeac-4eee-8fb2-7ce471ccc533-2,acs-014897fb-eeac-4eee-8fb2-7ce471ccc533-2,agent,"Thanks for sharing your details. Currently we have three data plans namely, 1 GB, 5 GB and 10 GB. which one you'd like to buy?",6,2,somewhat_polite,annotated
422070,acs-7b74114b-5ba7-4287-a1b9-d5c6d4da34c0,1,0.9814312024245878,acs-36d205d0-6615-4bf8-88ed-73c8ae6e115c-1,acs-36d205d0-6615-4bf8-88ed-73c8ae6e115c-1,agent,"Superb! Thank you for the details. We have 1 GB, 5 GB and 10 GB data plans for our cable service. Which one of these are you looking for?",5,2,somewhat_polite,annotated
422071,acs-7b74114b-5ba7-4287-a1b9-d5c6d4da34c0,1,0.9814312024245878,acs-36d205d0-6615-4bf8-88ed-73c8ae6e115c-2,acs-36d205d0-6615-4bf8-88ed-73c8ae6e115c-2,agent,"Superb! Thank you for the details. We have 1 GB, 5 GB and 10 GB data plans for our cable service. Which one of these are you looking for?",5,2,somewhat_polite,annotated
422072,acs-67e37ca8-d4f7-4a6c-9a35-e11caf1fa624,1,0.9814312024245878,acs-dc604979-0d8f-4c19-80cd-680cf3e9bb9e-1,acs-dc604979-0d8f-4c19-80cd-680cf3e9bb9e-1,agent,"Thanks for helping me with your details. As of now we are offering three data plans, 1 GB, 5 GB and 10 GB. Which one you'd like to buy?",5,2,somewhat_polite,annotated
422073,acs-67e37ca8-d4f7-4a6c-9a35-e11caf1fa624,1,0.9814312024245878,acs-dc604979-0d8f-4c19-80cd-680cf3e9bb9e-2,acs-dc604979-0d8f-4c19-80cd-680cf3e9bb9e-2,agent,"Thanks for helping me with your details. As of now we are offering three data plans, 1 GB, 5 GB and 10 GB. Which one you'd like to buy?",5,2,somewhat_polite,annotated
422074,acs-dd888884-7152-4d02-962b-62d9199c256f,1,0.9814312024245878,acs-0cf31602-2733-478e-ba4b-04f542436707-1,acs-0cf31602-2733-478e-ba4b-04f542436707-1,agent,Thank you fro reaching out to us. It was wonderful to assist you today. Have a great day!,15,3,polite,annotated
422075,acs-dd888884-7152-4d02-962b-62d9199c256f,1,0.9814312024245878,acs-0cf31602-2733-478e-ba4b-04f542436707-2,acs-0cf31602-2733-478e-ba4b-04f542436707-2,agent,Thank you fro reaching out to us. It was wonderful to assist you today. Have a great day!,15,3,polite,annotated
422076,acs-59f735d7-7f79-4edc-958d-e42d583cf1ef,1,0.9814312024245878,acs-5be77840-5786-4824-a3ed-e37508e0b06f-1,acs-5be77840-5786-4824-a3ed-e37508e0b06f-1,agent,"Thanks for providing your details, We have 1 GB, 5 GB and 10 GB data plans, which one you'd like to purchase? ",8,2,somewhat_polite,annotated
422077,acs-59f735d7-7f79-4edc-958d-e42d583cf1ef,1,0.9814312024245878,acs-5be77840-5786-4824-a3ed-e37508e0b06f-2,acs-5be77840-5786-4824-a3ed-e37508e0b06f-2,agent,"Thanks for providing your details, We have 1 GB, 5 GB and 10 GB data plans, which one you'd like to purchase? ",8,2,somewhat_polite,annotated
422078,acs-f97961f7-04b0-46c2-903b-09826189f14d,1,0.9814312024245878,acs-43eb6e18-5cca-48a8-ae0e-ff32da572b43-1,acs-43eb6e18-5cca-48a8-ae0e-ff32da572b43-1,agent,"Thanks for providing your details, We have 1 GB, 5 GB and 10 GB data plans, which one you'd like to purchase? ",7,2,somewhat_polite,annotated
422079,acs-f97961f7-04b0-46c2-903b-09826189f14d,1,0.9814312024245878,acs-43eb6e18-5cca-48a8-ae0e-ff32da572b43-2,acs-43eb6e18-5cca-48a8-ae0e-ff32da572b43-2,agent,"Thanks for providing your details, We have 1 GB, 5 GB and 10 GB data plans, which one you'd like to purchase? ",7,2,somewhat_polite,annotated
422080,acs-c23aa6c5-4c87-4b47-bdc0-80e94afdc8e4,1,0.9814312024245878,acs-3e764ae3-700f-47d6-bdf2-b9490fb2d6ff-1,acs-3e764ae3-700f-47d6-bdf2-b9490fb2d6ff-1,agent,"Thank you for bringing this up to us, hope that was helpful. Have a great day!",13,3,polite,annotated
422081,acs-70e1748e-2996-4f01-b983-16e97ffc2eb8,1,0.9814312024245878,acs-bb7da988-b480-4b26-a9d9-095950d686b4-1,acs-bb7da988-b480-4b26-a9d9-095950d686b4-1,agent,"Thank you for staying connected. Our executives will reach out to you for further details, will that be fine with you?",14,3,polite,annotated
422082,acs-70e1748e-2996-4f01-b983-16e97ffc2eb8,1,0.9814312024245878,acs-bb7da988-b480-4b26-a9d9-095950d686b4-2,acs-bb7da988-b480-4b26-a9d9-095950d686b4-2,agent,"Thank you for staying connected. Our executives will reach out to you for further details, will that be fine with you?",14,3,polite,annotated
422083,acs-9f0abff8-c55f-4e29-8a0f-5032aee80fcc,1,0.9814312024245878,acs-4c70ca71-c74b-45db-a7d5-5b1483ec0300-1,acs-4c70ca71-c74b-45db-a7d5-5b1483ec0300-1,agent,"Thanks for sharing your details. We have three cable data plans: 1 GB, 5 GB and 10 GB, which one you'd like to buy? ",6,2,somewhat_polite,annotated
422084,acs-9f0abff8-c55f-4e29-8a0f-5032aee80fcc,1,0.9814312024245878,acs-4c70ca71-c74b-45db-a7d5-5b1483ec0300-2,acs-4c70ca71-c74b-45db-a7d5-5b1483ec0300-2,agent,"Thanks for sharing your details. We have three cable data plans: 1 GB, 5 GB and 10 GB, which one you'd like to buy? ",6,2,somewhat_polite,annotated
422085,acs-6c8160d8-8b06-414d-b749-edc9982d67f5,1,0.9814312024245878,acs-d5a361ce-1a96-4692-a506-fa28182d3fb3-1,acs-d5a361ce-1a96-4692-a506-fa28182d3fb3-1,agent," Thank you for reaching out to us, we are always here to help. Goodbye!",17,3,polite,annotated
422086,acs-49d609a3-5263-4742-a675-002d1741368e,1,0.9814312024245878,acs-5604d73d-9db4-49e2-b140-93e21cb9fc85-1,acs-5604d73d-9db4-49e2-b140-93e21cb9fc85-1,agent,It was a pleasure assisting you. Thank you for reaching out to us. Have a great day too!,13,3,polite,annotated
422087,acs-76f5c6a7-9a28-41d4-9518-ffa6cd62af87,1,0.9814312024245878,acs-cfaf804f-d9d1-44de-8c0d-97e07a12cc5b-1,acs-cfaf804f-d9d1-44de-8c0d-97e07a12cc5b-1,agent,Fantastic! Thank you for reaching out to us. Have a nice day. Bye.,9,3,polite,annotated
422088,acs-b5d150f2-fee7-40f0-bf43-a16c2adb44e4,1,0.9814312024245878,acs-f2d0bb7f-05ee-4728-b02f-e9c34297afc0-1,acs-f2d0bb7f-05ee-4728-b02f-e9c34297afc0-1,agent,"Thanks for sharing your details. As of now we've 1 GB, 5 GB and 10 GB data plans. Which one you'd like to buy? ",9,2,somewhat_polite,annotated
422089,acs-c06f1224-261b-4c4b-bd90-d53ca7f9051f,1,0.9814312024245878,acs-5b38ab4d-25e1-4eb9-a805-ff2ada72fd37-1,acs-5b38ab4d-25e1-4eb9-a805-ff2ada72fd37-1,agent,Fantastic! Thank you for reaching out to us. Have a great day. Bye.,14,3,polite,annotated
422090,acs-c06f1224-261b-4c4b-bd90-d53ca7f9051f,1,0.9814312024245878,acs-5b38ab4d-25e1-4eb9-a805-ff2ada72fd37-2,acs-5b38ab4d-25e1-4eb9-a805-ff2ada72fd37-2,agent,Fantastic! Thank you for reaching out to us. Have a great day. Bye.,14,3,polite,annotated
422091,acs-ca437a80-9584-4a74-b1a2-ba3447f4c42f,1,0.9814312024245878,acs-4636c98d-9683-43ea-bedf-0b350798102e-1,acs-4636c98d-9683-43ea-bedf-0b350798102e-1,agent,"Thanks for helping me with your details. As of now we are offering three data plans, 1 GB, 5 GB and 10 GB. Which one you'd like to buy?",4,2,somewhat_polite,annotated
422092,acs-ca437a80-9584-4a74-b1a2-ba3447f4c42f,1,0.9814312024245878,acs-4636c98d-9683-43ea-bedf-0b350798102e-2,acs-4636c98d-9683-43ea-bedf-0b350798102e-2,agent,"Thanks for helping me with your details. As of now we are offering three data plans, 1 GB, 5 GB and 10 GB. Which one you'd like to buy?",4,2,somewhat_polite,annotated
422093,acs-ae25d008-f9d3-4a63-9ee4-e5941b3bf87b,1,0.9814312024245878,acs-5bd6e100-a6f5-46f6-b1bb-f334c161c2bf-1,acs-5bd6e100-a6f5-46f6-b1bb-f334c161c2bf-1,agent,Fantastic! Thank you for reaching out to us. Have a great day. Bye.,9,3,polite,annotated
422094,acs-6f822eff-3db1-4be7-9b85-0ea1508b1e4c,1,0.9814312024245878,acs-d10b75cd-9d77-47a6-b928-e76340493398-1,acs-d10b75cd-9d77-47a6-b928-e76340493398-1,agent,"Thank you for sharing the details. We have different data plans which ranges among 1GB, 5GB, 10GB. Which one you would like to purchase?",4,2,somewhat_polite,annotated
422095,acs-6f822eff-3db1-4be7-9b85-0ea1508b1e4c,1,0.9814312024245878,acs-d10b75cd-9d77-47a6-b928-e76340493398-2,acs-d10b75cd-9d77-47a6-b928-e76340493398-2,agent,"Thank you for sharing the details. We have different data plans which ranges among 1GB, 5GB, 10GB. Which one you would like to purchase?",4,2,somewhat_polite,annotated
422096,acs-1388accf-b4e6-4526-ae18-43757d86d4cc,1,0.9814312024245878,acs-044a03b2-a8b1-4109-9b02-9a7fc47cca24-1,acs-044a03b2-a8b1-4109-9b02-9a7fc47cca24-1,agent,"Alright! Thank you for reaching out to us, we are always here to help you. Have an amazing day!",13,3,polite,annotated
422097,acs-dfcec0a9-3f79-41fd-a167-f87c4f2c29de,1,0.9814312024245878,acs-4f81e78a-2391-4c35-b132-445477c0ce1f-1,acs-4f81e78a-2391-4c35-b132-445477c0ce1f-1,agent,"Thanks for helping me with your details. As of now we are offering three data plans, 1 GB, 5 GB and 10 GB. Which one you'd like to buy?",5,2,somewhat_polite,annotated
422098,acs-dfcec0a9-3f79-41fd-a167-f87c4f2c29de,1,0.9814312024245878,acs-4f81e78a-2391-4c35-b132-445477c0ce1f-2,acs-4f81e78a-2391-4c35-b132-445477c0ce1f-2,agent,"Thanks for helping me with your details. As of now we are offering three data plans, 1 GB, 5 GB and 10 GB. Which one you'd like to buy?",5,2,somewhat_polite,annotated
422099,acs-969b4376-7028-4a8a-8090-eb7e6a01d2e9,1,0.9814312024245878,acs-c98a50f7-90fd-4d43-a16d-6a2077191862-1,acs-c98a50f7-90fd-4d43-a16d-6a2077191862-1,agent,"Thank you for reaching out to us, we are always here to help you. Have a nice day!",12,3,polite,annotated
422100,acs-969b4376-7028-4a8a-8090-eb7e6a01d2e9,1,0.9814312024245878,acs-c98a50f7-90fd-4d43-a16d-6a2077191862-2,acs-c98a50f7-90fd-4d43-a16d-6a2077191862-2,agent,"Thank you for reaching out to us, we are always here to help you. Have a nice day!",12,3,polite,annotated
422101,acs-fb5aa814-379e-4db7-8469-5aadc5876310,1,0.9814312024245878,acs-f59919a3-57a0-4c30-bb03-08f65478ffa0-1,acs-f59919a3-57a0-4c30-bb03-08f65478ffa0-1,agent,"Thanks for helping me with your details. As of now we are offering three data plans, 1 GB, 5 GB and 10 GB. Which one you'd like to buy?",6,2,somewhat_polite,annotated
422102,acs-fb5aa814-379e-4db7-8469-5aadc5876310,1,0.9814312024245878,acs-f59919a3-57a0-4c30-bb03-08f65478ffa0-2,acs-f59919a3-57a0-4c30-bb03-08f65478ffa0-2,agent,"Thanks for helping me with your details. As of now we are offering three data plans, 1 GB, 5 GB and 10 GB. Which one you'd like to buy?",6,2,somewhat_polite,annotated
422103,acs-0454d3d2-3ad1-443f-af18-abec60381b34,1,0.9814312024245878,acs-8d885a38-f999-459d-8b0c-063bf544b3fa-1,acs-8d885a38-f999-459d-8b0c-063bf544b3fa-1,agent,Fantastic! Thank you for reaching out to us. Have a great day. Bye.,12,3,polite,annotated
422104,acs-0454d3d2-3ad1-443f-af18-abec60381b34,1,0.9814312024245878,acs-8d885a38-f999-459d-8b0c-063bf544b3fa-2,acs-8d885a38-f999-459d-8b0c-063bf544b3fa-2,agent,Fantastic! Thank you for reaching out to us. Have a great day. Bye.,12,3,polite,annotated
422105,acs-83dc577d-c2ad-45f2-8095-ae61c345a834,1,0.9814312024245878,acs-8e84fec5-22cb-4806-9159-61e6264287e2-1,acs-8e84fec5-22cb-4806-9159-61e6264287e2-1,agent,"Thank you! Which among these data plans are you interested in. We have 1 GB which costs $3, 5 GB will charge you $5 and 10 GB is for $ 7. ",5,2,somewhat_polite,annotated
422106,acs-2c3df8c3-50af-4ffb-9eea-29b6b5155757,1,0.9814312024245878,acs-39a020c2-efd8-4029-b1a0-c045874001af-1,acs-39a020c2-efd8-4029-b1a0-c045874001af-1,agent,"It's a pleasure assisting you, thank you for reaching out to us. Have an awesome day ahead!",16,3,polite,annotated
422107,acs-2c3df8c3-50af-4ffb-9eea-29b6b5155757,1,0.9814312024245878,acs-39a020c2-efd8-4029-b1a0-c045874001af-2,acs-39a020c2-efd8-4029-b1a0-c045874001af-2,agent,"It's a pleasure assisting you, thank you for reaching out to us. Have an awesome day ahead!",16,3,polite,annotated
422108,acs-2b67fa1d-ebef-4798-8d84-18dba23b44a4,1,0.9814312024245878,acs-4f081c7c-d6d9-4798-90f0-cf80f8df694e-1,acs-4f081c7c-d6d9-4798-90f0-cf80f8df694e-1,agent,Fantastic! Thank you for reaching out to us. Have a nice day. Bye.,17,3,polite,annotated
422109,acs-4292d423-a19e-4a40-ac48-677eaf8dc84c,1,0.9814312024245878,acs-6231f386-f743-4e30-9b2d-f0e2b9e9dd57-1,acs-6231f386-f743-4e30-9b2d-f0e2b9e9dd57-1,agent,"Thank you for sharing the details. We have different data plans which ranges among 1GB, 5GB, 10GB. Which one you would like to purchase?",5,2,somewhat_polite,annotated
422110,acs-4292d423-a19e-4a40-ac48-677eaf8dc84c,1,0.9814312024245878,acs-6231f386-f743-4e30-9b2d-f0e2b9e9dd57-2,acs-6231f386-f743-4e30-9b2d-f0e2b9e9dd57-2,agent,"Thank you for sharing the details. We have different data plans which ranges among 1GB, 5GB, 10GB. Which one you would like to purchase?",5,2,somewhat_polite,annotated
422111,acs-42212a0b-3d1d-4211-8ea2-11d720a04de0,1,0.9814312024245878,acs-9f447078-9e63-4fad-acac-129382a5ed07-1,acs-9f447078-9e63-4fad-acac-129382a5ed07-1,agent,"Okay! Thank you for reaching out to us, hope you'll have a great day ahead!",15,3,polite,annotated
422112,acs-42212a0b-3d1d-4211-8ea2-11d720a04de0,1,0.9814312024245878,acs-9f447078-9e63-4fad-acac-129382a5ed07-2,acs-9f447078-9e63-4fad-acac-129382a5ed07-2,agent,"Okay! Thank you for reaching out to us, hope you'll have a great day ahead!",15,3,polite,annotated
422113,acs-8b56610f-e2c4-4e09-8c90-bf080226f2b2,1,0.9814312024245878,acs-3e9b9213-893b-4454-8d63-58d05471195b-1,acs-3e9b9213-893b-4454-8d63-58d05471195b-1,agent,"Thank you for helping me with your details. Currently we've three data plans available, they are 1 GB, 5 GB and 10 GB. which one you'd like to purchase? ",6,2,somewhat_polite,annotated
422114,acs-ba56b7a3-7c2e-4f5b-8aab-e818cfbcb3f1,1,0.9814312024245878,acs-9c44dc0b-c7a7-4952-90c6-f935450b0bbb-1,acs-9c44dc0b-c7a7-4952-90c6-f935450b0bbb-1,agent,Fantastic! Thanks for reaching out to us. We are always at your back to provide you assistance. Have a pleasant day ahead! :),18,3,polite,annotated
422115,acs-ba56b7a3-7c2e-4f5b-8aab-e818cfbcb3f1,1,0.9814312024245878,acs-9c44dc0b-c7a7-4952-90c6-f935450b0bbb-2,acs-9c44dc0b-c7a7-4952-90c6-f935450b0bbb-2,agent,Fantastic! Thanks for reaching out to us. We are always at your back to provide you assistance. Have a pleasant day ahead! :),18,3,polite,annotated
422116,acs-da82f8dc-849c-461c-91dc-522298110bdd,1,0.9814312024245878,acs-d56071b4-1539-4c5c-8edf-f3c59aff4ec3-1,acs-d56071b4-1539-4c5c-8edf-f3c59aff4ec3-1,agent,"Thanks for helping me with your details. We have three data plans available as of now, The plans are as follows: 1 GB, 5 GB and 10 GB. which one you'd choose?",5,2,somewhat_polite,annotated
422117,acs-da82f8dc-849c-461c-91dc-522298110bdd,1,0.9814312024245878,acs-d56071b4-1539-4c5c-8edf-f3c59aff4ec3-2,acs-d56071b4-1539-4c5c-8edf-f3c59aff4ec3-2,agent,"Thanks for helping me with your details. We have three data plans available as of now, The plans are as follows: 1 GB, 5 GB and 10 GB. which one you'd choose?",5,2,somewhat_polite,annotated
422118,acs-60b6ce90-8415-4a80-a198-4a21dfb5e518,1,0.9814312024245878,acs-aaeab170-6e79-424f-865e-1f5e4b27125f-1,acs-aaeab170-6e79-424f-865e-1f5e4b27125f-1,agent,"Always a pleasure! Thank you for choosing us, have an awesome day ahead!",13,3,polite,annotated
422119,acs-60b6ce90-8415-4a80-a198-4a21dfb5e518,1,0.9814312024245878,acs-aaeab170-6e79-424f-865e-1f5e4b27125f-2,acs-aaeab170-6e79-424f-865e-1f5e4b27125f-2,agent,"Always a pleasure! Thank you for choosing us, have an awesome day ahead!",13,3,polite,annotated
422120,acs-cd197a73-9b65-413a-a5b7-9de21a72ae3a,1,0.9814312024245878,acs-a5c39e7e-89c6-4d0e-91fc-d04dc4320ca3-1,acs-a5c39e7e-89c6-4d0e-91fc-d04dc4320ca3-1,agent,Fantastic! Thank you for reaching out to us. Have a nice day. Bye.,10,3,polite,annotated
422121,acs-cd197a73-9b65-413a-a5b7-9de21a72ae3a,1,0.9814312024245878,acs-a5c39e7e-89c6-4d0e-91fc-d04dc4320ca3-2,acs-a5c39e7e-89c6-4d0e-91fc-d04dc4320ca3-2,agent,Fantastic! Thank you for reaching out to us. Have a nice day. Bye.,10,3,polite,annotated
422122,acs-7b472692-f4b4-4a0b-9b5b-58d15685a571,1,0.9814312024245878,acs-cfdf5234-6dc3-4f22-901f-46098122a500-1,acs-cfdf5234-6dc3-4f22-901f-46098122a500-1,agent,"Thank you for sharing the details. We have different data plans like 5GB, 10GB, 1GB. Which one you would prefer?",6,2,somewhat_polite,annotated
